Ogrid,Name,Well Count,Inactive Wells,5.9 Compliance
169671,RENDOVA OIL CO INC,,,
283071,"RESACA EXPLORATION, INC.",,,
263848,RESACA OPERATING COMPANY,,,
205925,RESERVE OIL INC,,,
19078,RESLER & SHELDON,,,
249065,RESOLUTE NATURAL RESOURCES,,,
295770,"RESOLUTE NATURAL RESOURCES CO., LLC",,,
225774,RESOURCE DEVELOPMENT TECHNOLOGY LLC,,,
36908,RESOURCE EVALUATION GROUP INC,,,
372144,"RESOURCE ROCK SERVICES, LLC",,,
252790,"RETRIEVER MANAGEMENT, LLC",2,0,Yes
19092,REUBEN F MONSEN,,,
91967,REUBEN MOMSEN,,,
212329,REUBIN COLLINS DBA RCJ ENTERPRISES,,,
34438,REX ALCORN,,,
263381,"REX ENERGY I, LLC",,,
238281,REX ENERGY OPERATING CORP.,,,
372473,RG EXPLORATION LLC,,,
274687,"RGB, LLC",,,
370596,RGS TRUCKING LLC,,,
265625,"RHCJ ENTERPRISES, LLC",3,3,No
196655,RHEAY AND REYNOLDS DRILLING COMPANY,,,
291465,RHINO EXPRESS LLC,,,
195299,RHINO OILFIELD DISPOSAL INC,,,
19111,RHOMBUS OPERATING CO LTD,47,2,Yes
239270,"RHOMBUS OPERATING CO., LTD.",,,
19120,RHONDA OPERATING CO,,,
205954,RHYMES DRILLING CO INC,,,
19146,RIAL OIL CO,,,
102491,RICE ENGINEERING & OPERATING,,,
19189,RICE OIL CO,5,1,Yes
19174,RICE OPERATING COMPANY,24,0,Yes
215939,RICE OPERATING COMPANY,,,
158124,RICE OPERATING COMPANY,,,
205977,RICHARDSON & BASS,,,
19219,RICHARDSON OPERATING CO,38,2,Yes
159156,RICHARDSON OPERATING COMPANY,,,
217170,RICHARDSON OPERATING COMPANY,,,
220535,RICHARDSON OPERATING COMPANY,,,
217135,RICHARDSON OPERATING COMPANY,,,
166191,RICHARDSON PRODUCTION CO.,,,
330140,"Richmond Engineering, Inc.",,,
34507,RICHMOND PETROLEUM INC,,,
371172,RIDDLE ENGINEERING CORP,,,
373013,"Ridge Runner Resources Operating, LLC",17,0,Yes
252779,RIDGEWAY ARIZONA OIL CORP,,,
164557,RIDGEWAY ARIZONA OIL CORP.,342,10,No
19226,RIFE OIL PROPERTIES INC,,,
19237,RIGGS OIL & GAS CORP,,,
287943,RIGOBERTO CONTRERAS DBA PAQUIME SERVICES,,,
322134,"RILEY EXPLORATION GROUP, INC.",,,
371599,"RILEY EXPLORATION OPERATING COMPANY, LLC",,,
372290,"RILEY PERMIAN OPERATING COMPANY, LLC",16,2,Yes
372497,"RIM OPERATING, INC.",112,5,Yes
328599,"Ring Energy, Inc",45,6,No
160560,"RIO CHAMA PETROLEUM, INC",,,
315593,"RIO ENERGY INTERNATIONAL, INC.",,,
370474,"RIO ENERGY INTERNATIONAL, INC.",,,
371392,"RIO OIL AND GAS (PERMIAN) II, LLC",,,
300877,"RIO OIL AND GAS (PERMIAN), LLC",,,
102945,RIO PECOS CORPORATION,,,
197372,RIO PUERTO LTD,,,
197612,RIP C UNDERWOOD,,,
373386,Rivera's Trucking LLC,,,
247765,"RIVERSIDE TRANSPORTATION, INC.",,,
319214,RKI EXPLORATION & PRODUCTION LLC,,,
273753,"RKI EXPLORATION & PRODUCTION, LLC",,,
298649,"RKI EXPLORATION & PRODUCTION, LLC",,,
710594,"RKI Exploration & Production, LLC",,,
122820,RM ENERGY,,,
37672,RM ENERGY LTD LIAB. CO.,,,
23733,RME PETROLEUM COMPANY,,,
286938,"RME TRUCKING, LLC",,,
135162,RMI ENVIRONMENTAL SERVICES INC,,,
281085,"RMR OPERATING, LLC",9,1,Yes
308491,ROADRUNNER OIL & GAS LLC,,,
213592,ROBERT & MARJORIE WILKINSON,,,
131932,ROBERT A COLE,,,
206002,ROBERT A DEAN,,,
19314,ROBERT C DINTELMAN,,,
19340,ROBERT D CHENAULT,1,1,No
83137,ROBERT E LANDRETH,,,
25827,ROBERT E. LANDRETH,,,
103275,ROBERT H DEAN TRUST,,,
19381,ROBERT H FORREST JR OIL LLC,21,0,Yes
86794,ROBERT J MANNES,,,
19400,ROBERT KLABZUBA,,,
19418,ROBERT L BAYLESS,,,
45669,ROBERT L BAYLESS,,,
150182,ROBERT L BAYLESS PRODUCER LLC,65,0,Yes
36924,ROBERT L LOVE,,,
19431,ROBERT L PARKER TRUST,,,
113678,ROBERT L THORNTON,,,
19466,ROBERT N ENFIELD,,,
64178,ROBERT N ENFIELD REVOCABLE TRUST,,,
305119,ROBERT PONCE DBA I & R TRUCKING,,,
19477,ROBERT R CLICK,,,
124977,ROBERT S BREWER,,,
19498,ROBERTS & HAMMACK INC,,,
232825,"ROBERTS SWD, LLC",,,
195670,"ROBERTSON RESOURCES, INC",16,1,Yes
371452,"ROBERTSON-BRYCE MANAGEMENT, LLC",1,0,Yes
37636,ROBINSON OIL INC,19,19,No
19513,ROC ENERGY INC,,,
152374,"ROCA OPERATING, INC.",5,0,Yes
142624,ROCA PRODUCTION INC.,10,10,No
279844,ROCA SERVICE LLC,,,
373379,Rocho Well Service LLC,,,
293346,"ROCK CREEK RESOURCES, LLC",4,1,Yes
329898,Rockbridge Petroleum LLC,,,
371115,ROCKCLIFF OPERATING NEW MEXICO LLC,2,2,No
276582,"ROCKING RAFTER O RANCH, LLC",,,
328863,Rocky Mountain Crude Oil LLC,,,
270801,"ROCKY SMITH SWD SYSTEMS, INC.",,,
36845,RODDY PRODUCTION CO INC,61,2,Yes
182110,RODEN OIL COMPANY,,,
206131,RODMAN PETROLEUM CORP,,,
36990,RODNEY B WEBB DBA WEBB OIL CO,,,
239190,"ROEMANN SWD, INC.",,,
247737,"ROFF OPERATING COMPANY, LLC",,,
279020,ROGELIO MARQUEZ DBA ROGER M TRUCKING,,,
19587,ROGER C HANKS,,,
19607,ROGER C. HANKS,,,
228270,ROGER SLAYTON DBA ESCUDILLA OIL COMPANY,29,8,No
259618,"ROGERS, INCORPORATED",,,
182162,ROJO GRANDE LLC,,,
19649,ROMA OIL & GAS,,,
19652,ROMO CORP,,,
373170,Romo Trucking LLC,,,
124398,RONADERO CO INC,,,
19670,RONALD J NELSON,,,
152224,RONALD J. NELSON,,,
19684,RONALD L HICKS,,,
140741,ROSA LEE JACKSON ESTATE,,,
305728,ROSALIO S LARA SR D/B/A R&M LARA S TRUCKING,,,
372320,"ROSEHILL OPERATING COMPANY, LLC",,,
243416,ROSETTA RESOURCE OPERATING LP,,,
245303,ROSETTA RESOURCES OPERATING LP,,,
239235,ROSETTA RESOURCES OPERATING LP,,,
217806,ROSETTE INC.,,,
19696,ROSS AINSWORTH,,,
19717,ROSS CARBONICS,,,
270575,"ROSWELL OPERATING, LLC",,,
189740,"ROSWELL, LLC",,,
151992,ROTARY OIL & GAS CO.,,,
19764,ROTARY WIRE SERVICE INC,,,
330158,ROUND THE CLOCK SERVICES LLC,,,
371484,"ROVER OPERATING, LLC",286,0,Yes
19773,ROVER OPERATIONS INC,,,
206177,ROWAN DRILLING,,,
19801,ROY E KIMSEY JR,,,
206212,ROY H SMITH DRILLING CO,,,
187332,ROY M. EIDAL,,,
37375,ROYAL OIL LTD CO,,,
290449,"ROYAL OILFIELD SERVICES, LLC",,,
371470,"ROYAL T ENERGY, LLC",,,
19827,ROYALTY HOLDING CO,,,
329365,ROYALTY RENTALS AND SERVICES LLC,,,
219593,"ROYALTY RESOURCES, LLC",,,
305809,RPG WESTEX G&P I LTD,,,
19836,RPM ENERGY INC,,,
370521,RPS LLC,,,
312507,RS VENTURES LLC,,,
245801,RSC RESOURCES LIMITED PARTNERSHIP,2,0,Yes
182674,"RSE PARTNERS-I,L.P.",,,
282685,"RT TRUCKING, LLC",,,
300736,RUBEN PEREZ DBA RGS TRUCKING,,,
194266,"RUBICON OIL & GAS, LLC",16,0,Yes
370411,RUBIO'S TRUCKING LLC,,,
217680,RUNNING HORSE PRODUCTION CO.,,,
283339,"RUNNING M SERVICES, LLC",,,
329039,RUSCO OPERATING LLC,,,
19848,RUSSELL E LEESER,,,
189351,RUSSLYNN PROPERTIES LLC,,,
162106,RUST OIL CORP,2,0,Yes
260702,"RUTH OIL CO, LLC",2,2,No
230835,"RUTHCO OIL, LLC",1,0,Yes
19869,RW OIL CO,,,
329578,"RXSoil, Inc.",,,
197096,RYAN AND SHARP,,,
206260,RYDER SCOTT MANAGEMENT CO,,,
328625,RYM TRUCKING LLC,,,
19914,S & D PARTNERSHIP,1,1,No
371334,S & D TRUCKING LLC,,,
19932,S & I OIL CO,,,
19940,S & J OIL & GAS CO,1,0,Yes
104791,S & J OPERATING CO,,,
187329,S & S OIL PRODUCERS,,,
372885,S AND L TRUCKING LLC,,,
288975,"S AND R SERVICES, LLC",,,
19981,S E R H INC,,,
19994,S P YATES,,,
248112,"S.B. WEED CONTROL, L.L.C.",,,
20000,SABA ENERGY INC,,,
34703,SABA ENERGY OF TEXAS INC,2,0,Yes
154940,SABER EXPLOARATION CONSULTANTS,,,
20018,SABER GAS CO.,,,
243978,"SABER OIL & GAS VENTURES, LLC",,,
236378,SABER RESOURCES LLC,,,
233725,"SABER RESOURCES, LLC/PLATINUM EXPL., INC",,,
328992,"Sabinal Energy Operating, LLC",62,1,Yes
206292,SABINE PRODUCTION CO,,,
287250,SABINO SAENZ DBA SDMSD TRUCKING,,,
26460,SABRE OP INC,6,2,Yes
130308,SABRE OPERATING INC,,,
329088,"Safety & Environmental Solutions, Inc.",,,
148967,SAGA PETROLEUM LIMITED LIABILITY CO.,,,
232585,SAGA PETROLEUM LIMITED LIABILITY COMPANY,,,
236891,SAGA SALTWATER DISPOSAL CORP.,,,
20043,"SAGASITY, INC.",,,
20054,SAGE ENERGY CO,,,
25836,SAGEBRUSH OIL INC.,9,2,Yes
373933,"Saguaro Petroleum, LLC",30,0,Yes
20077,SAHARA OPERATING CO,98,2,Yes
175841,SAHARA OPERATING COMPANY,,,
274570,"SAHARA TRANSPORT SERVICES, LLC",,,
191170,SALADO BRINE SALES,,,
149084,SALADO OPERATING LLC,,,
206306,"SALSICH,MCGRATH & SMITH",,,
373554,"Salt Creek Midstream, LLC",1,0,Yes
329783,SALTY DAWG TRUCKING LLC,,,
184208,SALTY DOG INC,1,0,Yes
20102,SAM BILLINGTON & FRANK BOYCE,,,
20126,SAM D ARES,,,
20137,SAM K VIERSEN,,,
20153,SAMEDAN OIL CORP,,,
170982,"SAMSON CONTOUR ENERGY E&P, LLC",,,
141835,SAMSON HYDROCARBONS COMPANY,,,
242405,"SAMSON OIL & GAS USA, INC.",,,
152363,SAMSON RESOURCES CO,,,
20165,SAMSON RESOURCES CO,,,
243960,SAMSON RESOURCES COMPANY,,,
220260,SAMSON RESOURCES COMPANY,,,
181802,SAMUEL DALE HUGHES DBA HUGHES DRILLING CO.,19,1,Yes
373093,Samuel Natera dba J S Enterprises,,,
215687,SAN JUAN COLLEGE,1,0,Yes
140786,SAN JUAN GAS CORPORATION,1,0,Yes
185142,SAN JUAN OIL & GAS INC,,,
329404,"San Juan Petroleum, LLC",,,
125152,SAN JUAN PIPELINE COMMITTEE,,,
37218,SAN JUAN REFINING CO,,,
20208,"SAN JUAN RESOURCES, INC.",40,0,Yes
372572,SAN JUAN RIVER LLLP,,,
219271,"SAN JUAN SERVICES, INC.",,,
19575,SAN MARCO PETROLEUM INC.,1,0,Yes
328710,"San Mateo Black River Oil Pipeline II, LLC",,,
329461,"San Mateo Black River Oil Pipeline, LLC",,,
328762,"San Mateo Stebbins Water Management, LLC",2,0,Yes
208722,SAN SIMON WATER DISPOSAL CO INC,,,
20224,SAND HILL PETRO. INC.,,,
218417,SAND RANCH PIPELINE LLC,,,
20233,SANDCO OIL & GAS INC,,,
159853,"SANDEL ENERGY, INC.",,,
226685,SANDEL OPERATING COMPANY,,,
25848,SANDERS & SMITH LC,,,
20241,SANDERS OIL & GAS CO,2,0,Yes
20255,SANDERS PETROLEUM CORP,,,
197623,SANDERS SAM,,,
20262,SANDHILL PETROLEUM INC.,,,
242143,"SANDIA DEVELOPMENT & CONSULTING SERVICES, INC",,,
154329,SANDLOTT ENERGY (JACKIE BREWER DBA),40,1,Yes
270967,"SANDRIDGE EXPLORATION & PRODUCTION, LLC",,,
270265,"SANDRIDGE EXPLORATION AND PRODUCTION, LLC",,,
20286,SANTA FE ENERGY CO,,,
20290,SANTA FE ENERGY OPERATING PARTNERS L P,,,
206351,SANTA FE ENERGY RESOURCES INC,,,
20311,SANTA FE EXPLORATION CO,,,
185765,SANTA FE SNYDER CORP.,,,
36910,SANTA FE SOUTHERN CORP,,,
206373,SANTIAGO OIL & GAS CO,,,
371502,SANTO OPERATING LLC,,,
371496,SANTO PETROLEUM LLC,4,0,Yes
299211,SARGE TRUCKING LLC,,,
189364,"SATURN LAND COMPANY, INC",,,
279664,SAUL CABALLERO DBA CUATE OILFIELD SERVICES,,,
370491,SAUL JASSO DBA E & D TRUCKING,,,
197609,SAUNDERS & DANUBE OIL CO,,,
226927,SAXET OIL CORPORATION,8,1,Yes
280116,"SB WEED CONTROL, LLC DBA SB OILFIELD SERVICES",,,
20389,SCHALK DEVELOPMENT CO,31,2,Yes
206397,SCHERMERHORN OIL CORP,,,
150917,SCHMIDT PRODUCTION,2,2,No
329560,"SCM Crude, LLC",,,
229856,SCOTT BRANSON,1,1,No
218938,SCOTT CLAWSON,,,
210377,"SCOTT,HULSE,MARSHALL,FEUILLE,FINGER&THURMOND,",,,
20439,SCURLOCK OIL COMPANY,,,
20445,SCURLOCK PERMIAN CORP,,,
167356,SCURLOCK PERMIAN LLC,,,
184445,SCURLOCK PERMIAN LLC,,,
181156,SCYTHIAN LTD,147,1,Yes
193003,"SDG RESOURCES, L.P.",,,
371580,SDR ENTERPRISES LLC,,,
20451,SDX RESOURCES INC,3,0,Yes
232605,"SDX RESOURCES, INC.",,,
20464,SEA SAND OIL CO,,,
37090,SEAGULL MIDCON INC,,,
20473,SEAY EXPLORATION INC,,,
20497,SEELY OIL CO,81,1,Yes
107035,SEELY OIL COMPANY,,,
372066,"SEGURO OIL AND GAS, LLC",51,2,Yes
289068,"SELECT ENERGY SERVICES, LLC",,,
371978,SELLERS&FULTON OIL LLC,36,7,No
150922,SEMA CONSTRUCTION,,,
33927,"SEMCRUDE, L.P.",,,
238699,"SEMCRUDE, LP",,,
209316,"SEMINOLE TRANSPORTER AND GAHTERING, INC.",,,
329980,"Sendero Carlsbad Gateway, LLC",,,
327139,SENDERO CARLSBAD MIDSTREAM LLC,,,
705499,"SENDERO CARLSBAD NGL, LLC",,,
372406,"SENDERO CARLSBAD NGL, LLC",,,
20501,SENDERO PET INC,,,
34906,SENSOR OIL & GAS INC,,,
5108,SENTINEL TRANSPORTATION LLC,,,
20527,SERH INC.,,,
294401,SERRANOS INC,,,
20536,SERVICES PIPELINE CO.,,,
187400,SEVEN LAKES OIL COMPANY,,,
234787,"SFPP, L.P.",,,
20572,SG INTERESTS I LTD,53,1,Yes
20595,SHACKELFORD OIL CO,31,2,Yes
217792,"SHACKELFORD OIL PROPERTIES, INC.",,,
143119,SHAHARA OIL LLC,,,
168507,SHAHARA OIL LLC,,,
306191,SHALE TANK TRUCK LLC,,,
197950,SHAMROCK OIL AND GAS CORPORATION,,,
20614,SHANLEY OIL CO,,,
163366,SHARI A. SMITH,,,
123720,SHEA-MEG CORP,,,
20632,SHELL OIL CO,,,
107609,SHELL OIL CO,,,
34939,SHELL OIL COMPANY,,,
107623,SHELL OIL COMPANY,,,
271882,SHELL OIL PRODUCTS US,,,
127613,SHELL PIPE LINE,,,
224773,SHELL PIPELINE CORPORATION,,,
20667,SHELL PIPELINE CORPORATION,,,
35246,SHELL TRADING US COMPANY,,,
63086,SHELL WESTERN E & P,,,
107685,SHELL WESTERN E & P INC,,,
20676,SHELL WESTERN E & P INC,,,
107692,SHELL WESTERN E & P INC,,,
196368,SHELL WESTERN E&P INC,,,
107726,SHENANDOAH OIL CORP,,,
211936,SHENANDOAH PETROLEUM CORPORATION,1,0,Yes
254954,"SHERIDAN HOLDING CO I, LLC",,,
252496,"SHERIDAN PRODUCTION COMPANY, LLC",,,
20704,SHERMAN F WAGENSELLER,,,
172932,SHIFFLETT OPERATING CO,,,
20713,"SHINNERY OIL COMPANY, INC",2,1,Yes
20742,SHIREY & STEINBERG,,,
158926,SHOGOIL LTD,,,
20759,SHOREHAM PIPELINE CO.,,,
138033,SHORELINE OIL & GAS COMPANY,14,2,Yes
372989,"Showbear Transport Services, LLC",,,
155650,"SHULL OILFIELD SERVICES, INC.",,,
228039,SIANA OIL & GAS CO.,,,
168687,SIANA OPERATING LLC,11,11,No
128052,SID RICHARDSON CARBON & GASOLINE CO,,,
20787,SID RICHARDSON CARBON & GASOLINE CO,,,
20809,SID RICHARDSON ENERGY SERVICES CO,,,
108011,SID RICHARDSON GASOLINE CO.,,,
20812,SIDNEY LANIER,,,
83224,SIDNEY LANIER,,,
148869,SIERRA BLANCA OPERATING COMPANY,,,
177924,SIERRA BLANCA OPERATING COMPANY,,,
329022,SIERRA OILFIELD SERVICES INC.,,,
20847,SIETE OIL & GAS CORP,,,
127661,SIGNAL OIL & GAS,,,
279826,SILBERIO PINON DBA PINON TRUCKING,,,
269469,"SILVER CREEK OIL & GAS, LLC",,,
153116,SILVER PINES ENERGY CORPORATION,,,
300017,"SILVER SPIKE ENERGY OPERATING OF NM, LLC",,,
290067,SILVESTRE ARCINIEGA DBA ARCINIEGA TRUCKING,,,
329736,SIMCOE LLC,2363,1,Yes
300371,SIMKINS TRUCKING INC DBA INLAND CORPORATION,,,
20860,SIMMONS ENGR & CONSULTING CO,,,
8361,SIMS - MCCASLAND WATER SALES,,,
108403,SINCLAIR OIL & GAS COMPANY,,,
108414,SINCLAIR OIL CORP,,,
20892,SIRGO - COLLIER INC,,,
20905,SIRGO OPERATING INC,1,0,Yes
282972,"SJ ENERGY, LLC",,,
20920,SKELLY OIL COMPANY,,,
20946,SKELTON OIL CO,,,
257446,SKY OILFIELD SERVICES,,,
282113,"SKY OILFIELD SERVICES, LLC",,,
161447,SKYLINE ENERGY LLC,,,
20957,SLASH FOUR ENTERPRISES INC,,,
328724,"Slate Energy Marketing, LLC",,,
181160,SLAYTON OIL CORPORATION,,,
196015,SLAYTON RESOURCES INC,87,2,Yes
245745,SLO POKIN LLC,,,
227246,"SLOAN PETROLEUM, INC",,,
305346,"SLUDGE TREATING, LLC",,,
154903,SM ENERGY COMPANY,,,
164264,SMALLEY INTEREST DBA ARTHUR L. SMALLEY,,,
372823,"SMC OIL & GAS, INC.",15,0,Yes
166271,"SMC OIL AND GAS, INC.",,,
20974,SMITH & MARRES,,,
20989,SMITH & MARRS INC,11,4,No
245717,SMITH & SON CONSTRUCTION-WELDING INC.,,,
20991,SMITH PRODUCING CO,,,
179698,SMOKEY OIL COMPANY,,,
21004,SNB OPERATING CO,,,
21013,SNOW OIL & GAS INC,17,7,No
139731,SNOW OPERATING CO INC,1,0,Yes
21028,SNYDER OIL CO,,,
21030,SNYDER OIL CORP,,,
21042,SNYDER OIL CORP,,,
21059,SNYDER RANCHES INC,,,
206584,SOCONY MOBIL OIL CO INC,,,
21075,SOCORRO PET CO,,,
309220,SOGO III LLC,,,
109430,SOHIO PET CO & SUN OPER LTD PART,,,
206596,SOHIO PETROLEUM CO,,,
270717,SOJOURNER DRILLING CORPORATION,2,1,Yes
373059,Sol Trucking LLC,,,
21107,SOL WEST III,,,
206604,SOLAR OIL CO,,,
713103,Solaris Water Midstream,,,
371643,"SOLARIS WATER MIDSTREAM, LLC",30,0,Yes
330238,"Solis Partners, L.L.C.",,,
109487,SONAT EXPLORATION COMPANY,,,
21149,SONNY'S OIL FIELD SERVICES INC,,,
175951,SONOMA ENERGY CORPORATION,2,0,Yes
286311,SOONER TRUCKING LLC,,,
25850,SOROCO WELL SERVICE,,,
293957,"SOTELO TRUCKING, LLC",,,
195340,SOUTH MONUMENT SURFACE WASTE FACILITY LLC,,,
191308,SOUTH-TEX TREATERS INC,,,
21168,SOUTHBOUND GAS CO.,,,
373483,Southbound Gas Company,8,1,Yes
21170,SOUTHEASTERN PETROLEUM INC,,,
206630,SOUTHERN CALIFORNIA PETROLEUM CORP,,,
206642,SOUTHERN MINERALS CORP,,,
206659,SOUTHERN PETROLEUM EXPLORATION INC,,,
109748,SOUTHERN UNION EXPL CO OF TEXAS,,,
21203,SOUTHERN UNION EXPLORATION CO,,,
21214,SOUTHERN UNION EXPLORATION CO,,,
109772,SOUTHERN UNION EXPLORATION COMPANY,,,
21232,SOUTHERN UNION GAS COMPANY,,,
296177,SOUTHERN UNION GAS SERVICES LTD,,,
251171,SOUTHERN UNION GAS SERVICES LTD,,,
34951,SOUTHERN UNION GAS SERVICES LTD,,,
250263,SOUTHERN UNION GAS SERVICES LTD,,,
241472,"SOUTHERN UNION GAS SERVICES, LTD",,,
243631,"SOUTHERN UNION GAS SERVICES, LTD.",,,
187163,SOUTHERN UNION PRODUCING COMPANY,,,
196291,SOUTHERN UNION PRODUCTION CO,,,
21258,SOUTHERN UNION REFINING CO,,,
206661,SOUTHERN UNION SUPPLY CO,,,
21276,SOUTHLAND GATHERING COMPANY,,,
21281,SOUTHLAND ROYALTY CO,,,
26478,SOUTHLAND ROYALTY CO,,,
109825,SOUTHLAND ROYALTY CO,,,
370292,SOUTHLAND ROYALTY COMPANY LLC,,,
21333,SOUTHWEST PRODUCTION CO,,,
21355,SOUTHWEST ROYALTIES INC,374,11,No
109937,SOUTHWEST ROYALTIES INC,,,
21379,SOUTHWEST WATER DISPOSAL,,,
221553,SOUTHWESTERN ENERGY PRODUCTION COMPANY,,,
148111,SOUTHWESTERN ENERGY PRODUCTION COMPANY,,,
21386,SOUTHWESTERN INC,3,2,No
263940,"SOVEREIGN EAGLE, LLC",,,
21401,SOVEREIGN OIL CO,,,
329727,Sozo Natural Resources LLC,9,0,Yes
196804,SPANEL & HEINZE,,,
372262,"SPC RESOURCES, LLC",17,0,Yes
310374,SPEARS PRODUCTION CO. INC.,,,
138008,SPECIAL ENERGY CORP,97,2,Yes
280924,"SPECTRA OILFIELD SERVICES, LLC",,,
35048,SPEEREX LTD - PARTNERSHIP,,,
21448,SPENCE ENERGY CO,2,2,No
147249,SPENERGY CORP,,,
329108,"Spicewood Southwest Operating Company, LLC",3,2,No
212092,SPINDLETOP OIL & GAS CO.,13,8,No
328947,Spur Energy Partners LLC,2870,3,Yes
21483,SPUR OIL INC,,,
276644,SPY LLC,,,
21500,ST CLAIR ENERGY CORP,,,
260007,ST. MARY LAND & EXPLORATION COMPANY,,,
227743,ST. MARY LAND & EXPLORATION COMPANY,,,
372054,"STAKEHOLDER CRUDE OIL MARKETING, LLC",,,
371874,"STAKEHOLDER GAS SERVICES, LLC",,,
372445,"STAKEHOLDER GAS UTILITY, LLC",,,
329800,"Stakeholder Gas Utility, LLC",,,
371407,"STAKEHOLDER MIDSTREAM CRUDE OIL PIPELINE, LLC",,,
712133,STAKEHOLDER MIDSTREAM LLC,,,
270271,"STANDARD E&S, L.L.C.",,,
255203,STANDARD MINERALS INC,,,
206729,STANDARD OIL CO OF TEXAS,,,
35050,STANDARD SILVER CORP,1,0,Yes
328934,Stanley Smith Consulting Inc.,,,
21531,STANOIL CO,,,
206740,STANOLIND OIL & GAS CO,,,
230313,STANOLIND OPERATING CORP.,,,
304490,STANOLIND OPERATING LLC,,,
288173,STANOLIND OPERATING LLC DBA STANOLIND NM LLC,,,
306174,STANOLIND SJ LLC,,,
238619,"STAR ACQUISITION VII, LLC",34,34,No
269839,STAR OIL AND GAS COMPANY,,,
191276,STAR TOOL CO,,,
371565,"STATELINE CRUDE, LLC",,,
371571,"STATELINE GATHERING, LLC",,,
21554,STATELINE LTD,,,
110561,STATES LTD.,,,
174167,"STB ENERGY, INC.",,,
21566,STEARNS,8,1,Yes
163147,"STEARNS, INC.",,,
62654,STELLA DYSART,,,
269554,"STELLAR ENERGY, LLC",1,0,Yes
21577,STEPHEN H KINNEY,,,
19958,STEPHENS & JOHNSON OP CO,241,6,No
208670,STEVE CARTER & SON,,,
110773,STEVE CARTER INC,,,
264319,"STEVE KENT TRUCKING NM, LLC",,,
211685,STEVE PRATHER DBA HILLTOP SWD,,,
107096,STEVE SELL,,,
295954,STEVEN D RUPPERT,4,0,Yes
21598,STEVENS & CO INC,,,
170074,"STEVENS & TULL DEVELOPMENT, LLC",,,
194139,"STEVENS & TULL, INC.",,,
21619,STEVENS OIL CO,,,
21626,STEVENS OIL CO,,,
21637,STEVENS OPERATING CORP,,,
21644,STEVENS OPERATING CORP.,,,
258867,"STEVENSON OIL COMPANY, INC.",21,2,Yes
371682,"STEWARD ENERGY II, LLC",17,1,Yes
372208,"STG TRUCKING, LLC",,,
328891,STINGRAY TRUCKING LLC,,,
329162,"Stone Creek Operating, LLC",,,
21709,STRATA PETROLEUM CO,,,
111162,STRATA PRODUCTION CO,,,
21712,STRATA PRODUCTION CO,47,2,Yes
219652,STRATA PRODUCTION COMPANY,,,
111186,STRATCO OPERATING CO INC,,,
296212,STRIKE LLC,,,
21723,STRINGER OIL & GAS,,,
123503,SUBSURFACE WATER DISPOSAL INC,,,
146951,SULLIVAN & CO 3D PROGRAM I LLC,,,
21747,SUMMA ENERGY CO.,,,
192474,SUMMERS EXPLORATION COMPANY,,,
713887,"Summit Midstream Permian, LLC",,,
373785,"Summit Midstream Permian, LLC",2,1,Yes
231524,"SUMMIT PARTNERS, LLC",,,
37277,SUMMIT RESOURCES MANAGEMENT LLC,6,3,No
21760,SUMMIT TRANSPORATION CO.,,,
235264,"SUMMITT OIL AND GAS, INC.",,,
21785,SUN EXPLORATION & PRODUCTION CO,,,
21792,SUN EXPLORATION & PRODUCTION CO.,,,
111638,SUN OIL CO,,,
21806,SUN OIL CO,,,
21822,SUN REFINING AND MARKERTIN CO.,,,
245056,"SUN RIVER ENERGY, INC.",3,0,Yes
37444,SUNCO DISPOSAL SYSTEM,,,
371811,"Sundance Services West, Inc.",,,
149972,"SUNDANCE SERVICES, INC.",,,
232611,SUNDOWN ENERGY LP,35,2,Yes
232818,SUNDOWN ENERGY LP,,,
148056,SUNLAND OIL CO.,,,
220613,"SUNLIGHT EXPLORATION, INC.",2,0,Yes
21778,SUNOCO INC (R&M),,,
35103,SUNOCO PARTNERS MARKETING & TERMINALS L.P,,,
111748,SUNRAY DX OIL COMPANY,,,
111750,SUNRAY MID CONTINENT OIL COMPANY,,,
197563,SUNRAY MID-CONTINENT OIL COMPANY,,,
197159,SUNRAY OIL CORPORATION,,,
328230,"Sunset 2018, LLC",11,2,Yes
206855,SUNSET INTERNATIONAL,,,
235634,Sunset Well Service Holdings Inc,,,
21897,SUNTERRA GAS GATHERING & COLUMBUS,,,
21910,SUNTERRA GAS GATHERING CO.,,,
21924,SUNTERRA GAS GATHERING COMPANY,,,
244188,"SUPERIOR ENTERPRISE, LLC",,,
111854,SUPERIOR OIL CO,,,
111877,SUPERIOR OIL CO,,,
289128,"SUPERIOR OILFIELD SERVICES, LLC",,,
36240,SUPERIOR PIPELINE CORP,,,
206886,SUPRON ENERGY CORP,,,
373747,SUR TRANSPORTE INC.,,,
148400,SUSAN HONEYMAN CRAWFORD ET AL,,,
244993,SUSAN SULLIVAN DBA LIZARD PRODUCTION,,,
155870,SWEENEY OIL COMPANY,,,
250036,SWEPI LP,,,
21979,SWIFT ENERGY CO,,,
21986,SWR OPERATING CO,,,
21990,SYLVITE CORP,,,
150732,SYNERGEX INC,,,
159770,SYNERGY OIL & GAS INC,,,
163458,SYNERGY OPERATING LLC,29,3,No
22002,SYNERGY RESOURCES,,,
328407,T & K TRUCKING LLC,,,
162648,T & M FARMS,,,
272005,"T D & F, LLLP",,,
206906,T F HODGE,,,
22071,T JACK FOSTER TRUST A,,,
